strategy,forager,level,collection_num,obj_ID,point_value,distance,turning_angle,neighbor_value,used,time
clst,98,1,0,1,2.0,52.31873469418006,3.2567274567804536,0.2857142857142857,0,2.15206411665471
clst,98,1,0,2,2.0,49.62358310319802,3.2129001183750834,0.2857142857142857,0,2.15206411665471
clst,98,1,0,3,2.0,46.502688094345686,3.294241981985058,0.2857142857142857,0,2.15206411665471
clst,98,1,0,4,2.0,53.033008588991066,3.141592653589793,0.282842712474619,0,2.15206411665471
clst,98,1,0,5,2.0,46.09772228646444,3.218364544859571,0.282842712474619,0,2.15206411665471
clst,98,1,0,6,2.0,49.49747468305833,3.141592653589793,0.282842712474619,0,2.15206411665471
clst,98,1,0,7,2.0,40.40111384603152,3.2909153142834904,0.282842712474619,0,2.15206411665471
clst,98,1,0,8,2.0,42.573465914816005,3.2247338854782344,0.2857142857142857,0,2.15206411665471
clst,98,1,0,9,2.0,45.96194077712559,3.141592653589793,0.2857142857142857,0,2.15206411665471
clst,98,1,0,10,2.0,49.62358310319802,3.070285188804503,0.282842712474619,0,2.15206411665471
clst,98,1,0,11,2.0,52.31873469418006,3.0264578503991326,0.2857142857142857,0,2.15206411665471
clst,98,1,0,12,2.0,42.42640687119285,3.141592653589793,0.2857142857142857,0,2.15206411665471
clst,98,1,0,13,2.0,46.09772228646444,3.064820762320015,0.282842712474619,0,2.15206411665471
clst,98,1,0,14,2.0,38.890872965260115,3.141592653589793,0.282842712474619,0,2.15206411665471
clst,98,1,0,15,2.0,42.573465914816005,3.058451421701352,0.282842712474619,0,2.15206411665471
clst,98,1,0,16,2.0,46.502688094345686,2.988943325194528,0.2857142857142857,0,2.15206411665471
clst,98,1,0,17,2.0,40.40111384603152,2.992269992896096,0.282842712474619,0,2.15206411665471
clst,98,1,0,18,2.0,33.04920573932148,2.173634637061438,0.2857142857142857,0,2.15206411665471
clst,98,1,0,19,2.0,32.59601202601324,2.279422598922567,0.2857142857142857,0,2.15206411665471
clst,98,1,0,20,2.0,27.613402542968153,2.2655346029916,0.2857142857142857,0,2.15206411665471
clst,98,1,0,21,2.0,37.58324094593227,2.289626326416521,0.282842712474619,0,2.15206411665471
clst,98,1,0,22,2.0,30.0,2.356194490192345,0.282842712474619,1,2.15206411665471
clst,98,1,0,23,2.0,35.0,2.356194490192345,0.282842712474619,0,2.15206411665471
clst,98,1,0,24,2.0,24.12985702402731,2.4599868306493877,0.282842712474619,0,2.15206411665471
clst,98,1,0,25,2.0,27.613402542968153,2.4468543773930898,0.2857142857142857,0,2.15206411665471
clst,98,1,0,26,2.0,32.59601202601324,2.4329663814621227,0.2857142857142857,0,2.15206411665471
clst,98,1,0,27,2.0,37.58324094593227,2.4227626539681686,0.282842712474619,0,2.15206411665471
clst,98,1,0,28,2.0,41.07614879708174,2.4170946984703328,0.2857142857142857,0,2.15206411665471
clst,98,1,0,29,2.0,30.4138126514911,2.5213431676069717,0.2857142857142857,0,2.15206411665471
clst,98,1,0,30,2.0,35.35533905932738,2.498091544796509,0.282842712474619,0,2.15206411665471
clst,98,1,0,31,2.0,28.50438562747845,2.62244653934327,0.282842712474619,0,2.15206411665471
clst,98,1,0,32,2.0,33.354160160315836,2.5829933382462307,0.282842712474619,0,2.15206411665471
clst,98,1,0,33,2.0,38.242646351945886,2.5535900500422257,0.2857142857142857,0,2.15206411665471
clst,98,1,0,34,2.0,34.311076928595526,2.6825533068991074,0.282842712474619,0,2.15206411665471
clst,98,1,0,35,2.0,41.07614879708174,3.8660906087092535,0.2857142857142857,0,2.15206411665471
clst,98,1,0,36,2.0,37.58324094593227,3.8604226532114176,0.2857142857142857,0,2.15206411665471
clst,98,1,0,37,2.0,38.242646351945886,3.729595257137361,0.2857142857142857,0,2.15206411665471
clst,98,1,0,38,2.0,37.58324094593227,3.9935589807630656,0.282842712474619,0,2.15206411665471
clst,98,1,0,39,2.0,35.35533905932738,3.7850937623830774,0.282842712474619,0,2.15206411665471
clst,98,1,0,40,2.0,35.0,3.9269908169872414,0.282842712474619,0,2.15206411665471
